director_key,director_name
1bfc04804ad5785f1a0839843973e34a,"Sudesh Manjrekar, Atul Kale"
a18e8629cde0f802c0b0e3c29edd4c67,Manish Jha
545ce4b54487eb6b44c3007b615a4ffa,Pankaj Batra
3a29f83431190e8e8d8b9b500bd28d0d,Keith Malloy
72e7fb39c8f431f1b1158db9018cbfb2,Jasbir Bijendra Bhati
9f336b91d80a498d5ae3e14c87faa1dc,Jayme Monjardim
ac2601299d4cf57a25fa98ac8b2db0b8,Vidhu Vinod Chopra
238785e6e9a2d1359191323d36d0845e,Stefan Westerwelle
45f3de3f5e47bfde4cf235e1cc931215,Vishal Mahadkar
c75f0e80621c577df86e4a5add773f3e,Sohail Tatari
cdb4632d0951992c2321389a20e16a33,Li Jun
3c0c2a22876af74a87e602ac1ca7782a,"Barbra Streisand, Jim Gable"
6603c58bc0ef0430a135c073d818cce3,Shaun Mir
b2a2b42058919705ce8abc8ad38ed275,Nguyen Thanh Tung
1744a142dc4d8c79de5ec51a4322d87e,Tekin Girgin
597dad96b4b7f942fcde697b37a05f42,Hideaki Anno
7a55e2ae0663d3f6218b624c6fca9f2f,Ben Young
85b6f88595f7d170e60eb960d655d92c,Lee Seung-won
d3dda5ad69272d8104f0d25965c038ae,Piti Jaturaphat
bca93cdac4ef937bff5bc852f10cb88e,Alfonso Serrano Maturino
f0393a8c52a82099ea7308e6bb0ea8cc,July Hygreck
d46f8b6c3d15ac95620eba3d102ee960,Diego Enrique Osorno
9cd1b955589dee68e087c730fb11340f,Stuart Orme
ca950b37429a2f0cdb2d42f3c7e3b4d2,Albert Sharpe
5b9458f4cf2f711a3b2f13fa0f0f58fe,David Sampliner
5fb7bc731cc99c60a22043bfb0a2024c,Nanette Burstein
4a7527508cacde77d721d4c8c760ddbd,Enrique García Meza
803b9c28f8c33635776537d6a7701b60,David Stubbs
bf0965ded43aed080bfb879a8e86e707,Alex Infascelli
9a4eb3a89148d21c5bf35b2106749247,Raphael Erichsen
3835979fcf6754253ec5c7f4bb8072a7,"Andrucha Waddington, Pedro Waddington"
3c2d04a75bb7911474b0caaadbe347ba,Numa Perrier
ad4b355033028180850c290986cc1751,Jordana Spiro
1f4803d9e8eec6aa5411f932f4b521d4,Deepti Naval
027c4ab856fd4ae9fb92a17513ff5ecd,Emmanuel Mouret
1370a6f46ce4c5be85892a3339bff14d,Gangadhar Salimath
59821e295656c6133004b2f971b350f1,Partho Sen-Gupta
a2404014cfce4f4ac3dbf3f55314f13d,Richard Sears
29f12da2da7f1a35a3043a2f001e4ea4,"Jean-Pierre Dardenne, Luc Dardenne"
8ad830e6f9ced02b47e6bf98f7f0852d,Georges Hachem
ee424ec9a2c7ce14beb1c02fafdfe083,Olivier Loustau
a709f248048d5123f088c6550791befa,Letizia Lamartire
1b5637f14ec98435460b85a1df32d78d,Yemi Amodu
a8d613331a2abddae061cbed124edbe9,Jakub Piątek
443d05fa0f9fc47a1a49dc89307dc524,"Laura Alvea, José Ortuño"
a28fa221f9afee537438748c66bb5446,Cho Il
d1c57b30188bbab720bd54d39756b8f2,Lee Chung-hyun
3e744844f2e382a2d6b285cf562e3e7a,Sam Loh
152bf1336d93e5d845da225a0ec49766,Julien Seri
f81268a433ad0cd290bd5308b4252f20,Francesco Imperato
6c6d8cc1f5fccd5c6764fdcc2f4c558e,"Rodrigo Toro, Francisco Schultz"
6d994276571952579ea3a5b693d74530,Michael Barnett
dc05375815488858b17c70e5a814e395,Rai Yuvraj Bains
d0d09bb8ab11836fb2689b10aa3e5930,J. Michael Long
1a432dcdb33d84ab6b91b317f44bfbaa,Oliver Twinch
167fab6b890f1916e3398fd98f4b1989,"Peter Middleton, James Spinney"
843018f2525f90e306a860a0ac1878ac,John Herzfeld
2b126c372d4b6a28280564c4eab3d732,Amol Palekar
0ed222a90029db33ffdee8541da9ecfe,Binu Ulahhannan
72d05c90fccac19786db044a809992bb,"Evan Spiridellis, Jeff Gill"
35939b137b05ed20825cf3cad61474f6,Go Koga
cd2244b787a293f1ce59b964b89a3414,"Max Lang, Jani Lachauer"
41ce3bd93c8999335e67926fbe613342,Ah Loong
10577e08fb74edfada6acabc66f97284,"J.F. Musial, Josh Vietze"
d1d98f344e5f3a4bc2b59fa2285398d2,Steven Spielberg
21c20008417e40407ff37bd813ddca66,"Eric Darnell, Tom McGrath"
6f3a4d4c4568dd394ca661b39d9403a9,"Byron Howard, Chris Williams"
88b0580ceca8d787f79c13f0a01c00fe,Kevin Munroe
35fc9f0ca936aab1530fadf74abf8b83,Haifaa Al-Mansour
4dc85018da5450b05b4e5f6c09fe537f,Kyle Newman
7cba9614796e681b3e56fcdbc1e6dcb3,Peter Segal
b5ea4683c6ff2c7a2b61cd2eaf8d38d5,Matt Reeves
cd165f6cdeaaa27f01f500c6b7cd9da3,David Lean
4b8d944e0f53782a5d3f315b27c6197c,Douglas McGrath
e383fad5b3214bee610d964e8dff54d5,"Manny Rodriguez, Jay Lavender"
65e760114d01a779bb87ce8648ab91a6,Brian A. Miller
f0217e808f2b59bf31a2c4e7f3ad43be,Stephen Chow
b3b838a50aa870c16484603f562320fa,Rod Lurie
1650a23abd3302a839dcfef2fe15f72e,Spike Lee
d29560e4e21e4765c35d6caf6180c02b,Nicol Paone
2da41b04aec19b5b799f9e0cf3393886,Scot Armstrong
ec3d03e9d8511cc21898f4d12f9b9fd5,Corey Grant
4eed8ced8cfcbc71e188a243a104923d,John Wells
b48cfdef60e16f7d25d15bb33479082c,Scott Cooper
3a834e202e73b8da201180af2f9ec2cf,Katherine Dieckmann
1390ccc3bf11a1985e10a19225fe428a,Kees Van Oostrum
0bd4423ba92c9aed679aee9a2a5b4051,Jerrold Tarog
09feabe6ff8cf617b1368cde3535f411,Peter Facinelli
f94b5315ca1fb80159c04ff3d6c7a94e,Vitor Brandt
3db5d45648328564219df5834bbfcf58,"Siu-hung Chung, Wong Jing"
cc7f20d9f943f8028a1d8f358cf2ea22,Vishal Bhardwaj
b865331f46627436de2be95794197989,Chandrakant Kanse
8d6797486cebc524e4b621ac02234699,Sabir Khan
609625efd1910211728d139e7d63d5a6,Andy Devonshire
2cfe7e9f4c71a1bbe5ad8b6cad972cf7,Madhumita
7f392f2b5084cad4ff36d7b91f440e74,Uttung Shelar
8a23f507726a315f56647f35da2e98b2,Ahmed Zein
1669d8ff055b2c98d57b8fbf4896ae02,Mez Tharatorn
44164c7886b2d35aa0c140625d55ae8b,Hakan Algül
4bdbcec529c7d4b3eb51272a8a02641e,"Robert Kenner, Taki Oldham"
53fcfe37f0e95ab68324ce429164199b,Alessandro Angulo
4ff4a4b288c84cf67684bcb94d018306,Chang-Min Lee
10114d652c562d7e641b85cb133ae491,Andreas Pichler
ed115848057a487e6c24d7ccb76245ec,Roman Gackowski
03db3de1ba54826f35fc343d88dbf065,Wagner de Assis
7a5125411b6d633da82e7b2e6389a138,Ivan Ayr
3ff82fff67500007ba7787c4da8f90c6,Rikhil Bahadur
315d9405857832dfd51fb2e7b041b274,Raj R
5f924bedc07b4fa8643fdda626e8cf5f,Abhijit Panse
3f8be6d0966d8e05e0fa31f8f25811b3,Mehmet Ada Öztekin
912fee9195c1332755d1889cfe24521c,Amitava Bhattacharya
3f5971a7913c1baca06058f46e544c54,"Jitendra Tiwari, Pranav Singh"
07036e13bdca7cdc342bc45c14a1209d,Vivek Agnihotri
4c932ff954e7aa083b323b95daa1b11b,Jason Paul Laxamana
67bc858a4413b0b608c717d852631709,Biodun Stephen
3d8389f01f4b2be8a189223ff1fba391,Parambrata Chatterjee
456031e369d44df550ee3e130fadd010,Karim El Shenawy
0fef3a819cadb141dad7413452c1e071,Naoto Amazutsumi
05545ff321299df2c600329ab36c8ad7,Han Qing
461d13bd911a0aaae30ee406f8261959,"Oscar Micheaux, Spencer Williams, Richard E. Norman, Richard Maurice"
18a3b5f8fdf346235ddd760adb2c4cb0,Tsutomu Mizushima
33f2f511c49bf2fa886515b68422a0bc,Toshiyuki Kubooka
b06811d53e4c8fcc395138f4df8d1f68,Mohammed Alhmly
9ea10ca9022b66cf8acbcca29f17dc6c,Feroz
40d117582335864d7dbd7de39ac9aded,Brett Weiner
c524829ad067b3a9d886b5a3f9ca3fa0,Ricardo Trogi
b9822df11391fe92c159f6c4a7078cc9,Anna Wieczur-Bluszcz
fe5ad3c8bdee74e2156735024f682fc7,Rebecca Zlotowski
322c2f6dc58f7ca01689b66c04e79d3a,Jesús Magaña Vázquez
a087b616af42696c6140d1bf2dd23c98,Borja Cobeaga
ccd36fe0ac92847abc8c0fead733fd57,"Ahmed Yousry, Hazem Fouda"
f507859182b7a4e2325c3a65a7b5001c,"Appie Boudellah, Aram van de Rest"
1e9477245ae31f79c6b9493b21b33bb6,Onur Bilgetay
42dd93ca4c5d54410237d2f190252910,Juan Carlos Medina
f03e515c499f75413c2636b60783edb7,"Ainsley Gardiner, Briar Grace-Smith"
2ceaf47009b0600ce74980269f50180b,Michael James Regan
ddfb3eac158b9e6fb8c5ac6dd798f4b2,Jérémy Clapin
d9c38f807cf288dd48174a53bc9d4f59,Carlos Vermut
07336d40b474aca903e0acc9762c4cfb,Hugo Stuven
a1114450ee47bab7e1068717811d30b8,Manjeet Singh
138a3459a2a8acca811cfd4168be93da,Lee Chang-dong
49b673a7a06f123defbbc46fa1c1958f,Remy Kohli
02081bda064d059fbdbc4dc0f4d9f9a5,Christophe Honoré
0c738c0847891cc2d69a6a2bd9d9e4b6,"Jevons Au, Zune Kwok, Chow Kwun-wai, Ng Ka-Leung, Wong Fei-Pang"
e6b61587c943582cbe4c097cf949a375,Liu Jiang
4cd9d06988fa45f03fc462a0dc8e64a5,Marco Dutra
b4658b0c1d5d34c3da693e71c3beeb98,Lucas Santa Ana
d64bd27939df442cb89d831ba53e972e,"Femi Oyeniran, Kalvadour Peterson"
b8939d561778266f7c9710bddc83b2a9,Vince Gilligan
4721aef36d00b0e9fbba3a55f2517649,Chris Sparling
65c84734e6d378881d46b15a95fe7ca8,Michael Lennox
4626075ad4b6d0160049d299d1427d28,"David Allensworth, Monière"
01a50a8569acdc6d3a90e106f19e4853,Yayo Herrero
d5fc4f7b43b86d093dfcbcb763654522,Jang Jae-hyun
e5e06e1306a3031e283cc6852726e175,Lars Kaalund
6c9dfff56d20e204f9a5ca101e072c9a,Alex Díaz
7d2fae2bf7e58b23a9492e1227cf7d8c,Michael Blieden
cea17c99577b710833bc93c026d324f3,Bobcat Goldthwait
9655adfac8ee6ff0cafb763f21944296,Bill D'Elia
f9b7a01e526ed9c0e26e3d60066b9d6f,Jessica Yu
581a88648339ce007f600fc68966f2e1,Vishal Mishra
8b34d8cd8cddfdd3a8252d98e7833634,Saeed Hamed
3bca0912db540b2ede9ff907ea8a9788,Tom Fassaert
16741d909614d9d602dcbe483730ccf3,"Krishna Agazzi, Filippo Gastaldi"
a0e3cb76322e43b5c38a8c92460dcb43,Louise Wardle
9f7408d12f24c20c34988c42897f496c,Tetsuo Yajima
901654150f276a77b9d0e7e6c69a12d5,"Johane Matte, Andrew L. Schmidt, Francisco Ruiz Velasco"
e2a6437ec10950ffc0e62fd9c3fb1b89,"Dan Fraga, William Lau"
544db6765c4979b2f2a6f5b441110868,Cory Edwards
7824dd23af643a27780342ddbf8f6f6d,Peggy Holmes
cd74a7025babdc747174a25f055a8e65,Mark Dindal
d7a88a7a5d7a10cae8188c2eb7a8e93b,Julie Dash
3a28ea693eb9066cf7a7177520abc9b7,David Wnendt
c78b7e47ce0d897ec7330d74079e7c0a,Kim A. Snyder
0f2d1019c438af2f8486c1513471efde,Jim Henson
992fccf835c521b032627d6c8e563898,Jennifer Yuh Nelson
32f7c85397c0dab586b8787b48388262,Jay Roach
ced57ae989f7069e1435d5ee967842c6,Jay Chandrasekhar
9f83ea4a8ff4940c834a81643fac1959,Robert Radler
4569f6f60fe0f784f45e63693518ab0a,Wayne Blair
217a613897c7c05eaa6647bde4fead35,"Bonni Cohen, Jon Shenk"
7b45a432f096dc872b5ad6b92b099b6f,Fernando Meirelles
59eba5b9d4730f0ac7eb1c11cb4b872c,Bill Condon
6c25c72a175740f4caead0439c377f45,Chris Eigeman
31b3d580970716edfc8fb44172356f60,Wally Pfister
5a4a1d2f55b9d342718c3bdd85a43417,Adam Alleca
498240b60b3ae18d038f4524685ca04c,John Irvin
21b050ef2b4039614718f05b5559ebe0,Patrick Tatopoulos
7d04127b3d776dec048e9c6e5d96c418,Neill Blomkamp
b94533f7f199f47aa6381ef626e2e3eb,Jennifer Kaytin Robinson
92f9b63cdbc153f44b146c4b50519618,Scott Spiegel
c86b037332f092b7e61067e1608cfb2d,Adam Smith
cc7558ae6bb73d1a2bb03754b74063cb,Preston A. Whitmore II
cd03765d4db5fafc8b9fdbd99daa661e,Paul Katis
a51656bfe5ad33adfd99e06cf5987f59,Joe Wright
bbfbcd0610c98b8b179ea47ccbaf43f8,Justin P. Lange
12215d9d015e0ad372a51c4b3a3effd9,"Leslie Small, Tim Story"
290ae9732fe281d57b6cd26c49f012f4,Trivikram Srinivas
b42062a89330c731dc853c31d422ccdf,Ahmed Nader Galal
3f40ef0d6828635bef28d7e6a847a4e5,"Ibrahim Bin Mohamed, Hasan Aljaberi"
254e7e3e2551748b69f88cec8fd5c7dd,Johnnie To
98784ea33105a32116d2866b1cb62725,Zhang Chong
4a0c37b6df5d337d2a3c115f9c1b002e,Mahesh Bhatt
8dc566ca8e0cc6ead9ee412aaf8b329a,Claire Scanlon
b0e4079ffde9a9db877e1d7092cf8695,Achille Brice
3362706cada549ec54190f90d500be9a,Debamitra Biswal
b59e2dcf282f1cd6b221dd6fd48be2a6,Kedar Shinde
bca19bacca69b8ef6c461427786f28ac,Upi Avianto
b48d62be22f52f72805c5da8f15eb6ea,Mary Mazzio
9507ad62c094580a43190cff831c60ab,Keiko Yagi
40bd05ced7034625b7821e1e4b2a88fe,Sushrut Jain
a64585c98f7f8c0b582fe9cb81f4401e,Kuntz Agus
4098a5cb07fedf1b417897c5119c8d8d,Shekhar Kapur
febcf412977b35fdea26c9324da4c239,Pascal Amanfo
3125337d5d4a12d053f147c8afbaacb9,Makarand Mane
81e5f335fbd6df73b94d69e5a8844e4a,Shirish Kunder
99f3553c1e02797f09b3fcc6e24a5b59,Maz Jobrani
ad533a451759a5c069dd16dee298de68,"Dustin McKenzie, Andrew Duncan, Audu Paden"
79984e5af664bdc089fe32e1ef2b0ec1,Elissa Down
9fa046e3aeb89776d68e2a6ed25de22f,Tomas Brickhill
7f4ac93c3134d7606c2ec696202eca26,Ferdinando Cito Filomarino
a7bf5bb70cdf434fa2f2d279543a10ed,"JJC Skillz, Funke Akindele"
926a8a0aa5d236a5f679776d46c75860,Felix Chong
e5bac6f079729d36031cc34f946ce7cb,Xavier Durringer
ed7d26546942f6ae829d0bee37be1bf1,Tarek Al Eryan
ca89bf3357c0bc83cb8be0d58b7afe1a,Jake Szymanski
2526de2de5fff49b2686470a8a60d71b,Eric Stoltz
228263b01a9159c429a667bb75472a85,Juraj Šajmovič
fa503ec419c90a26e4b4e8288c2f8ceb,Han Han
5a0d762e8c929d756c068c06cd0bcc57,Chandra Prakash Dwivedi
bc51605f40b7a06d816286fde5d67e96,"Anthony Abrams, Adam Larson Broder"
9c5fe91577659d76750f493331add0a2,Kagiso Lediga
d902f7dabbfe04bb0fdbe4714670c8ca,Dylan Howitt
f7bae7c1f602b1cde818866efb0adaff,"Mariano Cohn, Gastón Duprat"
fe1eb5b0d65c7baeb032e882c0d6c9e3,Thomas Meadmore
d5dbe3c37edb8c9d34361f1b366411be,Brendan Toller
e73e828319148cea1ba11ff865b31fa4,Louie Psihoyos
727ab10978be88965b1c4d354c2c51d5,"Harvey Glazer, Stuart Stone"
cccd9832650f0bc74bc3e79bf458d76c,John Barnard
7041d5c671501aa8cda7c729a68f002a,Aijaz Khan
5e1c693e80d8044b0116b57c4373d0b4,Angel Kristi Williams
af58c1a99899c39e733571fcb7a2b1f9,Bahij Hojeij
df9b768d77aee1c3a3ba88b6fb829b03,"Bao Nhan, Namcito"
eab3fd618372a350bf2256e5ab6d9472,Isabel Sandoval
62600b130d9f1e1a29e5a28028914ff7,Manish Tiwary
0c868dbcf40f5cc89302ec931a9e5949,Rene Liu
a97726ea8155b5db2fae356473bcb21e,Esteban Sapir
17e57e468fcb8469c044afe5f5b75c5c,Carles Torras
02408b1ab1b82b35e973d05cb293c95a,Debaloy Dey
08ca22c33a143c7be3afc489f32508dd,"Damien Chazelle, Houda Benyamina, Laïla Marrakchi, Alan Poul"
bba1de165944a8fedd396abe71290eee,Milton Horowitz
ef43c888c280d4e514255558f0b64261,Anthony Pierce
07333ddf0feda2141f4500ed26e118ef,Gary Young
0729aa387589c3febabc2a9094789d28,Steve Greenwood
4ce496c85c23927e97e51c96998b1e2b,Tim Maltby
2bf9ce2799d9e43c95a0abe20e44ef3e,Emil Ben-Shimon
61204b57f1386f8441276d0af1ebc920,Vijay Kumar Arora
b9d4688c880532c353bcca580fd8c4ff,Edward Cotterill
1547f7e960cc0d96d98a556a3f821541,Lucy van Beek
080fb54ea38c7aa67e2d5187f148c053,Cal Saville
741377ec7367009bd5666f92708cc8dd,Robert Tate
efece198392af0b1f7b2963adf12cd4e,Shivendra Singh Dungarpur
157d4a4046bd5959ec1fad5ed075749c,Jon Gunn
3b0563509b5570298bd49c68ae9b513d,"Saw Teong Hin, Nik Amir Mustapha, M.S. Prem Nath"
c1e90441cf1686476bc5ed34caabcecb,Raj Kanwar
fa878c85d88450dca407c786580997e9,Blair Simmons
c3ec7b534032413e2a9a9862fca124a9,Damien O’Connor
bbe81856e6e65d1d378f715c6f3e8fcc,Joel Crawford
d7ef56ef34d59cf1d9470a45b1702803,"Sidheswar Shukla, Asit Mohapatra"
13ac54e7424088a02abba4537541cd3c,Mario Cambi
d071d77ed1eed72392ab187fd209fa4f,"Lyric R. Cabral, David Felix Sutcliffe"
146709a1aecb81103785525a0dc9f399,Michael Anderson
0c87b3eaf06fc56ceca7d86097b08af1,Mark Rosman
2baafbba286a9e6037288ba5710679d6,Kris Pearn
e3402d0421c0f8cc74f95b3c64e0648e,"Peter Lord, Jeff Newitt"
55b7af463a3d598ee3b76f3bc1761fe5,Leo Riley
266acb69251eed95141bd0d7cd4ed7f2,Daniel Benmayor
04fdbb9005b83a3e4c24ed2c73bfa487,Kevin Costner
e908183f4697f688895dc3eb77bcbd23,Wilson Yip
43c63d5ea578693c036342abfc8bd43b,Asif Kapadia
80b90879511d685576d7f4701391c3c5,John Putch
c12a4dc6996a8ff7c359a9dafdf0ea98,"William Eubank, Will Eubank"
3d7722f32cc707c782c7636c937abc89,Navot Papushado
1aa14526fcffc1859dc8bb2b1b83806a,Ruben Fleischer
e3b3ecbdc7f4767fb1dff6caaa158fe0,Toa Fraser
2dcd496d5b76588a180fda9db949e294,Henrik Ruben Genz
27365db61dc3153af41ad34045b8acfc,Eva Vives
e7cdec2d3b45997ded1c01da4ed99603,"Olivier Nakache, Éric Toledano"
098d77235a7214578919b2186fde1c1f,Michael Tiddes
a4806a5c7f61a91361eade61a291e76b,Jason Krawczyk
ab920aa0613c4825f5513b881f07501a,Jay Baruchel
cce197c68cab0c0a1369952708a983b0,John Hillcoat
fd6f38573182487b68e69cbba16c3ed1,Sofia Coppola
d20072092dfbc12723eab5c216e416d6,Andrea Arnold
1aa8c0cf4e111cd79f71afb7e5cfa631,Florian Gallenberger
f5ba3f5fc6e6dd64f15106b65e2195b2,Lukas Dhont
4b41fe87a6526386e884b5741b39d727,Venky Kudumula
f283582b9b4f7f506a228ada76969fd8,N. Linguswamy
2f5dd0d895b251adbfd9939cf6d82628,Chow Hin Yeung Roy
f1e55d5a6130b0b801356553ff23b0a0,Rajan Madhav
229bdc3027a171ea204ef456731a11b9,A. Salaam
c91cf51a5448d1e4619f32f7410c4bae,Ted Emery
bf4b189e6d18a1380af9930deb1fe51d,Praveen Nischol
f80f7813c894dbf43a60114dab1804f8,"Agasyah Karim, Khalid Kashogi"
06522ebf13fd212903d0feeebd0af0dc,"Nishanth Ravindaran, Jathin Sanker Raj"
2c585724fa08ca384afdbd6b7290b820,Umut Kirca
c9616df19132a87b2dee5abacdb95dc7,Cal Seville
4a3945c2692381a9a9061c68071f0dd7,Dylan Mohan Gray
77d4b5860048e01c13e4f34b2be8528d,"Fabien Beziat, Hugues Nancy"
66e73c1a136812b137a7dff59c1112de,Frédéric Tonolli
b10a94ef337088f7c556add699eae744,Denis Do
c66383bcad510086bdd1368b85bcaadc,Amar Gupte
ce7b0111c6395b96700cf69d7fa93ace,Samar Khan
274a0679489fe080a42aa093c9fc14d4,Ziggy Hofmeyr
a16162a49fbfead6c9c55b2e7f7510ca,Marie Madinier
ac0c1834fd8c111f4d55b8008bc09136,Garin Nugroho
357dfabfa35d4c43469cc167320e55f8,Ahmed Medhat
e8b7c3758cc7a17db3d9f6c688f14881,"Anil V. Kumar, Anurag Basu"
cf5207edd6848ac7e31bafd6da2f8aaa,Kaila York
f673088a994a2528fbe63eb34b0517ef,Matt Wechsler
dc4ba657df4557b581aa4386db82fdc4,George Ford
da80973dd0414796dab3c7da784e6d7e,Jay Oliva
14d7fe347fc4157f4a11acd0c3a71d6a,"Zoya Akhtar, Karan Johar, Anurag Kashyap, Dibakar Banerjee"
383d034020eaceff35a369675641ee1c,Riccardo Milani
f103b05294e41596b192fb8e51cc1bea,Peter Foott
537b0df04dd5979b434259c0626f17a8,"David 'Tosh' Gitonga, Michael Jones"
61f7a032c1cd238fb27fda90d4e88c37,Dean Craig
0e880fe9fcde3ee6432102a234cbc806,Hans Petter Moland
25112b1aae14c2aec3e81b8f2d8b5ed0,"Katy Chevigny, Ross Kauffman"
a58eee054fb92ed1b9d9fceb6e51ddb3,"Don Argott, Sheena M. Joyce"
717f5b87604775a3bf103ca7a17ebc73,Tristan Ferland Milewski
305306620e8e17d41a97d74c55871993,Katherine Fairfax Wright
9b35b25977517db5a034a4f1493ec037,One9
6bce895096558a46ecccb0d4e05ca8d2,Matt Bell
3c386067b20977c7ae62bd065005fda8,Christopher Murray
d0769961bb0a85987f9e3fe878d331f2,Fellipe Barbosa
9a8ce090fc9942c0cba28809717fe658,Pablo D'Alo Abba
63939556510705dbaf7431f232fbd3e7,Dave Patten
267176dd0be7561a24e837379cf1b8be,Álvaro Brechner
7e932577602b5ddfefce065f3f551514,Hakan Yonat
7360d7a50761ad85bfbdf020a443a31e,Gonzalo Bendala
556861f22d7aaee527ff6d700786a92a,Hong-seon Kim
720aab0ec700f3af49615f5574bec6d8,Christopher Louie
4e56b8abceaca47d60b8536f98a9b139,Peter Winther
25811c90b909fad053aef1f79656c0d8,Chad Archibald
ce1a0cd40200fb42c7a330dc887b458c,Daniel Goldhaber
f8979cafb504435ba794bd70b2d588fa,Yoon Sung-hyun
421add094d71f0ab39a1c54d2eba6056,Ishaan Trivedi
63a435574558e39234349eb56ec4aca0,Jan-Peter Horns
ed611d36cbefe68ff3cfea2c7431db33,Daniel Minahan
10fb1f5822e4e6ef79c0a0b864be829c,Mandie Fletcher
347c57957df936c074c1f6bcb1aa87bc,Amanda Raymond
d51a9adc4eb23e09b2b92f3a3e0247c8,"Muhammad Fadl, Hany Motawie"
e504839ccd03fe6a0ba285c35bb32d7d,James Tovell
2f2699e76feaff7f646728837e45bc49,Samuel D. Pollard
f50b4668f14f45ecf91a7e6963848f44,"Vonda Harrell, Daniel Camenisch"
3fe99a543ac9cd023e2f99dcaf552cae,Peter McDonnell
c3b69d8614e9859d15d3ec3269b7cc4d,Jay Grace
cd577a0bba2d37cb6b1652398ff2b1ea,"Mark A.Z. Dippé, Eondeok Han"
9c6ef97961dd6c3d03a8801b078d36c2,Oliver Blackburn
1248da99c36551a3935cbc5eba566b63,Rob Smat
7f087fbbd4731034fa01dc4662e5ab0f,Roger Christian
56e53ef147f9a7bcf73689a6748f5808,Jonathan Demme
a34d76218d7cb8012bba194c25b2ed81,Alice Wu
b45da105f220b3ebbf928d50a4102915,Jeff Stilson
7e5b248613afa0eb6f72fac094aa954e,Niki Caro
f484eb9ec6dd15c8ed7aab39fd3c4287,Sally Potter
c2611d719ab8f0b8cc5292377b71f3ac,Robert Schwentke
b69da009d314409f8c57db3ee11a29b8,Alex Israel
88b62703fc44cf1ac713d716377db144,Lars Klevberg
aceb171df7848ecabb9a18d5fc767100,Steven C. Miller
48a022f4d2c23a5fda52745b4a538dba,Danny Leiner
09a29fa3a84e6ee6939bdc6995292bed,Mary Harron
52d3a3e47b5c8e04d932ec9e7b7860c5,Jim Hosking
70b2af07205d71ba054a4aa491af95dd,Ricky Staub
bdcb4476390664900d8288207b45b16a,Chad L. Scheifele
929a4dada111f7cf47200033e7e47224,Ana Lily Amirpour
8e440541320e5c2c2ef2884d8a6186d8,Russell Crowe
05e343b4988ac89b4cfce24ccc600cca,Gregory Nava
5f59e1ed40bb01c394b9df5c1f8e3b42,Marcus Nispel
03f93cbf23d78cec378cac1597b95f8b,André Øvredal
324bac344d55eebef6ea46b4ddd0ada8,Levan Gabriadze
b3357b0da2aa40cffc67724efa6ae84e,Puri Jagannadh
b106bc9d4561cade9de90e71d47d0c01,Ahsan Rahim
82cfe40e8ea85b86d27ad8dc059b57e6,Ram Gopal Varma
d807d7640da7339f6675db14e4959830,Obi Emelonye
9ca01c30f2fa906e2e0c0c7e8b2d9ea3,Shivam Nair
35d0f8416f621f8f3c62d660ebe89e4c,Naoko Yamada
a8706573841005c662d866dbbbf5e8ee,Sydney Freeland
98492184809dce112c44270dfadb909f,Zoya Akhtar
df17735f449c71bd56ba3a04c18ca170,Vipul Amrutlal Shah
97dc821dc102f775746e8a19c1304d61,"Surya S.J., Sunil Kumar Agrawal"
610d48e4ed938c879dca0ae524f43b5f,Filip Zylber
e62e71e35ace6a3eed052dfef64c186e,"Austin Peck, Anneliese Vandenberg"
4991c928ca5840fe280c9ba7e6c83f3c,Adam Nimoy
9d3a5263b62749bcbe1876ae9e46e81c,Brendan Byrne
008b0765b5705a92a8e4233eb588fda7,"Robert Cannan, Ross Adam"
c4cffdb5233796f5827ba1b2d91508c9,Ajay Phansekar
b280034289ad1f29975f1ee914a6f257,Gaurav Narayanan
844e2c93805d7912e06495d9653423e6,Raj Kumar Gupta
32b45a3bf3665ca94fa2ad24b0bfe529,Cai Cong
11cc27ed7991be8e33cfb9fde4c1b999,Michael M. Scott
35f2efa5bd3d872a66ef0360477b9d58,"Micah Bickham, Galley Molina"
fd8536471186f12a8f1a2d951386d156,Milton Kremer
f616615d2fbc71a06909ef40358e6feb,Saron Sakina
15338b1c0a7dd93c8e5e7ffb8108a9f3,Kim Sung-hoon
d88cccf183e0988aedb2adb004862f35,"Shigeaki Kubo, Tsuyoshi Nakakuki"
7d361472e213f7168bf8b71433696683,Janusz Majewski
bfaa3f9c3983f417bf100c005042e13f,Carlos Moreno
7a34a8deb12255aa1c8ede2790758c91,Fred Cavayé
798ee0ba6d631639c3dbd8246e324bba,Gil Baroni
3113c56960020e25852e4c146abd9c2d,Chayanop Boonprakob
b1e1ef3329f3589d51a1d67b61e66386,Lee Toland Krieger
fe50545033c1f5738ab742cac8062541,Irek Dobrowolski
45f175b81376ddbcbabc548f28249090,Grant Singer
42ee298c6f844d23a8bb0531c51d2e13,Michael Epstein
5b51f6bddecafa89fd25a0ba54bc347a,Fab Five Freddie
c23e068ec9c94241561128cca2634ae0,Bryan Fogel
72cd327a770aa5b7ba3d81212af036e3,Raam Reddy
a339fde1c39ac994916200632c48f514,Ramon Térmens
2a6482502d6846983c69db5a1ffe697b,Stella Corradi
1233bdd2b00c1a1151549d0d2ec96f2f,Enah Johnscott
f48b9077d1b85e1f6e12b7fc3ce7e64e,Isao Yukisada
713a4d483a54a044a4da313b309bd53c,Ifa Isfansyah
